,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight
445,173957,2015,22.7338,1,2,3,2,1,1,2,68.04
446,173958,2015,19.6996,1,5,2,2,1,4,2,60.33
447,173960,2015,19.448,2,5,3,2,1,4,2,54.89
448,173961,2015,21.1747,1,8,4,2,1,1,2,74.84
449,173962,2015,20.8936,1,6,4,4,1,1,2,58.97
450,173963,2015,24.2507,2,4,3,6,2,3,2,72.58
451,173964,2015,24.0977,2,8,2,7,7,1,2,61.69
452,173966,2015,26.4117,2,8,3,3,1,4,2,88.45
453,173967,2015,13.9317,2,3,2,3,1,1,2,53.52
454,173969,2015,20.9917,2,8,4,1,1,4,2,57.15
455,173970,2015,21.1903,2,4,4,7,1,1,2,61.24
456,173971,2015,18.4807,1,8,1,5,1,4,2,52.16
457,173972,2015,16.3205,1,4,4,1,1,3,2,51.71
458,173976,2015,20.0125,2,6,5,7,2,1,2,48.08
459,173977,2015,18.2866,2,8,4,6,1,1,2,61.24
460,173978,2015,20.5606,2,8,4,3,2,1,2,59.42
461,173979,2015,19.0443,1,8,7,5,4,1,2,44
462,173980,2015,23.8581,2,1,7,7,2,4,2,68.95
463,173981,2015,20.4048,2,8,4,1,2,2,2,58.97
464,173982,2015,17.8823,2,3,3,4,2,2,2,53.52
465,173987,2015,22.5401,2,6,5,2,1,2,2,73.03
466,173988,2015,20.6121,1,8,6,3,3,2,2,61.69
467,173989,2015,26.6817,1,6,4,1,2,4,2,77.11
468,173990,2015,20.4922,1,8,7,1,1,1,2,55.79
469,173993,2015,16.8845,2,8,4,2,2,1,2,39.01
470,173994,2015,19.5988,2,5,4,6,1,1,2,63.5
471,173996,2015,20.0893,1,2,6,2,1,1,2,56.7
472,173997,2015,15.0328,2,3,4,4,1,1,2,47.63
473,173998,2015,18.1864,2,8,3,6,2,1,2,54.43
474,173999,2015,17.2191,1,8,6,6,3,1,2,55.79
475,174000,2015,19.875,2,8,1,2,1,4,2,48.99
476,174001,2015,37.6678,2,6,4,4,1,1,2,108.86
477,174002,2015,21.793,2,5,2,4,2,1,2,55.79
478,174003,2015,21.1903,2,6,1,7,1,1,2,61.24
479,174004,2015,18.6204,2,6,2,2,2,1,2,60.33
480,174005,2015,26.9899,2,3,7,7,1,1,2,73.48
481,174006,2015,21.9753,1,6,5,1,3,1,2,65.77
482,174007,2015,23.5433,1,8,4,5,2,1,2,68.04
483,174008,2015,27.5917,2,5,4,2,1,1,2,97.52
484,174009,2015,23.9935,1,8,4,2,3,1,2,73.48
485,174010,2015,21.6602,1,8,2,2,3,1,2,58.97
486,174011,2015,19.6194,1,7,3,6,3,1,2,56.7
487,174012,2015,18.1492,2,8,1,7,1,3,2,60.78
488,174013,2015,19.4922,1,8,2,2,1,1,2,49.9
489,174014,2015,19.9744,1,8,2,2,1,2,2,53.07
490,174015,2015,28.2035,2,7,3,5,2,1,2,89.36
491,174016,2015,26.3668,2,5,1,5,1,1,2,76.2
492,174017,2015,23.9219,1,8,7,7,2,1,2,61.24
493,174018,2015,21.0453,1,8,4,7,4,3,2,66.68
494,174019,2015,30.3641,2,1,4,7,6,1,2,92.99
495,174020,2015,22.1484,2,5,5,7,2,1,2,56.7
496,174021,2015,19.6393,1,8,1,2,1,1,2,65.77
497,174022,2015,17.8823,1,6,4,4,2,1,2,53.52
498,174023,2015,35.3564,2,4,1,4,2,3,2,99.79
499,174024,2015,21.1607,2,8,3,2,1,1,2,57.61
500,174025,2015,24.3287,2,8,3,2,1,4,2,70.31
501,174027,2015,16.3218,2,1,7,7,2,1,2,47.17
502,174028,2015,27.4007,2,4,5,4,2,1,2,57.61
503,174029,2015,21.1903,1,6,1,1,4,1,2,61.24
504,174030,2015,19.12,2,4,5,6,2,1,2,71.22
505,174031,2015,18.9615,2,4,1,3,2,1,2,63.5
506,174032,2015,23.9219,2,6,3,7,1,1,2,61.24
507,174033,2015,21.6609,2,8,3,2,3,1,2,62.6
508,174034,2015,24.3287,2,6,3,2,2,1,2,70.31
509,174035,2015,23.6996,2,3,3,1,1,1,2,72.58
510,174036,2015,20.9573,1,2,7,3,1,1,2,50.35
511,174037,2015,37.6019,1,8,5,3,2,1,2,132.9
512,174039,2015,25.326,1,5,5,7,7,3,2,68.95
513,174040,2015,29.9908,1,8,4,2,3,3,2,81.65
514,174041,2015,22.3644,1,8,2,7,2,2,2,59.42
515,174042,2015,28.9293,1,8,7,6,2,3,2,81.65
516,174043,2015,26.9772,2,6,6,4,3,3,2,80.74
517,174044,2015,22.494,2,8,4,2,1,3,2,61.24
518,174046,2015,18.8271,2,8,1,1,2,1,2,63.05
519,174047,2015,21.4759,2,8,2,4,2,1,2,65.77
520,174048,2015,17.5844,2,2,2,7,1,1,2,46.72
521,174049,2015,27.0895,2,6,1,1,3,1,2,90.72
522,174051,2015,27.1998,2,1,1,6,2,1,2,86.18
523,174052,2015,31.2832,2,6,4,3,1,1,2,77.11
524,174053,2015,31.8945,1,5,5,3,1,3,2,81.65
525,174054,2015,20.0893,1,8,4,7,2,1,2,56.7
526,174055,2015,20.2442,1,5,1,2,1,1,2,49.9
527,174056,2015,23.7994,1,8,2,2,2,1,2,77.11
528,174057,2015,20.5802,1,8,5,5,2,3,2,66.68
529,174059,2015,17.326,1,8,6,7,1,3,2,47.17
530,174061,2015,24.1579,1,7,2,7,2,3,2,65.77
531,174062,2015,19.9967,2,7,7,1,2,2,2,61.24
532,174063,2015,19.9927,1,8,2,2,7,3,2,54.43
533,174067,2015,22.7338,1,4,5,5,2,1,2,68.04
534,174068,2015,31.1535,2,2,1,7,3,4,2,104.33
535,174069,2015,19.3992,1,8,3,1,3,1,2,58.06
536,174070,2015,23.3242,1,2,2,1,1,1,2,63.5
537,174071,2015,27.4648,2,5,3,7,2,1,2,70.31
538,174072,2015,26.3724,2,4,1,3,1,3,2,78.93
539,174074,2015,24.4119,1,6,6,5,3,4,2,64.86
540,174075,2015,20.6121,1,8,5,7,3,1,2,61.69
541,174076,2015,40.0242,1,6,2,7,3,3,2,115.67
542,174078,2015,20.8288,2,4,4,7,5,3,2,55.34
543,174079,2015,28.6327,2,6,3,6,2,4,2,90.72
544,174080,2015,23.0255,2,6,3,6,4,3,2,77.11
545,174081,2015,21.1611,2,6,6,3,3,3,2,52.16
546,174082,2015,24.05,1,6,3,1,1,2,2,76.2
547,174085,2015,18.036,2,8,4,3,1,1,2,53.98
548,174087,2015,19.9927,2,4,3,7,1,4,2,54.43
549,174088,2015,16.6367,2,1,2,2,1,4,2,48.08
550,174089,2015,33.3223,2,2,4,3,1,1,2,90.72
551,174090,2015,27.1998,1,8,7,3,2,4,2,86.18
552,174092,2015,21.9889,2,8,1,5,2,3,2,79.38
553,174094,2015,21.2617,2,6,4,3,2,3,2,54.43
554,174096,2015,21.8255,2,8,1,5,1,3,2,59.42
555,174097,2015,21.6602,2,5,2,2,3,1,2,58.97
556,174102,2015,19.6194,2,6,2,6,1,3,2,56.7
557,174103,2015,26.6826,2,1,6,7,1,1,2,65.77
558,174104,2015,20.6121,1,7,5,1,2,3,2,61.69
559,174106,2015,21.2041,1,8,7,7,3,4,2,48.99
560,174107,2015,30.0656,2,4,5,6,3,3,2,95.26
561,174108,2015,18.9448,1,8,3,5,3,3,2,56.7
562,174109,2015,18.6437,1,1,6,6,2,3,2,52.62
563,174110,2015,23.6996,2,4,3,7,1,4,2,72.58
564,174111,2015,19.8252,1,5,7,6,3,3,2,47.63
565,174112,2015,18.9511,1,5,7,7,2,3,2,42.64
566,174113,2015,30.4836,2,4,2,6,1,4,2,104.33
567,174115,2015,23.5433,2,6,7,4,2,3,2,68.04
568,174117,2015,19.4625,1,8,2,4,2,3,2,51.71
569,174118,2015,26.0346,1,5,2,2,1,3,2,73.48
570,174119,2015,20.8264,1,1,3,7,2,3,2,56.7
571,174120,2015,25.6566,2,8,1,7,2,4,2,69.85
572,174121,2015,18.7813,2,8,2,3,1,3,2,48.08
573,174122,2015,21.1903,1,6,4,7,3,3,2,61.24
574,174123,2015,21.5586,2,8,7,1,3,2,2,69.85
575,174124,2015,19.285,1,6,1,7,2,4,2,54.43
576,174126,2015,19.0676,1,3,2,1,2,3,2,45.81
577,174127,2015,30.4904,2,6,2,3,2,3,2,83.01
578,174128,2015,23.9219,2,4,1,1,1,4,2,61.24
579,174129,2015,31.8287,2,4,4,5,3,3,2,95.26
580,174130,2015,24.1071,2,4,1,5,2,3,2,68.04
581,174131,2015,29.5533,1,8,2,3,2,3,2,88.45
582,174133,2015,17.7731,2,8,5,7,2,2,2,54.43
583,174136,2015,25.4913,2,4,5,6,2,2,2,69.4
584,174137,2015,21.7128,2,8,5,4,2,3,2,53.52
585,174138,2015,20.7347,2,3,2,3,2,3,2,63.5
586,174140,2015,20.7347,2,8,5,3,3,3,2,63.5
587,174141,2015,20.5889,2,7,7,4,3,2,2,68.95
588,174142,2015,17.8955,2,4,3,7,1,1,2,56.7
589,174143,2015,19.1488,2,3,2,1,2,1,2,55.34
590,174144,2015,31.4424,2,1,1,4,1,1,2,111.13
591,174145,2015,19.12,2,7,1,2,1,1,2,50.8
592,174146,2015,28.4452,2,8,5,2,3,2,2,95.26
593,174147,2015,18.1864,2,8,2,2,3,1,2,54.43
594,174148,2015,20.36,1,1,4,7,2,1,2,45.81
595,174149,2015,19.7033,2,6,3,5,2,1,2,58.97
596,174151,2015,23.1053,2,7,4,1,2,2,2,70.76
597,174152,2015,19.5527,2,8,4,5,1,1,2,59.88
598,174153,2015,19.448,1,6,5,5,2,1,2,54.89
599,174154,2015,17.7731,1,3,5,5,1,1,2,54.43
600,174155,2015,16.3905,2,5,6,4,2,1,2,54.89
601,174156,2015,23.7994,2,6,3,2,2,1,2,77.11
602,174158,2015,17.7731,2,6,1,1,1,1,2,54.43
603,174159,2015,20.09,1,1,1,1,1,1,2,58.06
604,174160,2015,22.1484,2,1,1,1,1,1,2,56.7
605,174161,2015,21.6602,1,4,4,3,1,2,2,58.97
606,174162,2015,28.3404,2,4,5,6,1,1,2,84.82
607,174163,2015,25.1142,2,4,2,1,1,1,2,72.58
608,174164,2015,20.3289,2,8,2,4,3,1,2,64.41
609,174165,2015,20.4709,2,4,2,3,4,1,2,64.86
610,174166,2015,21.3407,1,8,5,6,1,2,2,56.7
611,174167,2015,19.1488,1,6,1,5,1,1,2,55.34
612,174168,2015,19.4851,2,8,3,3,2,1,2,72.58
613,174169,2015,20.5786,1,1,7,7,5,3,2,49.44
614,174171,2015,20.9063,1,8,4,1,3,1,2,53.52
615,174172,2015,19.8537,2,7,3,5,2,1,2,59.42
616,174174,2015,18.8803,1,8,4,4,2,1,2,45.36
617,174175,2015,18.1598,2,1,2,2,2,3,2,49.44
618,174176,2015,28.9293,2,8,3,5,2,3,2,81.65
619,174177,2015,20.2994,1,8,4,3,1,1,2,65.77
620,174178,2015,20.09,2,6,5,6,1,1,2,58.06
621,174179,2015,23.4024,1,8,3,2,1,1,2,71.67
622,174180,2015,21.2169,2,8,1,6,1,1,2,63.5
623,174182,2015,17.7534,1,1,1,1,2,3,2,56.25
624,174183,2015,17.9269,2,8,3,3,1,1,2,47.63
625,174187,2015,21.51,2,8,2,6,2,1,2,57.15
626,174188,2015,26.2187,1,8,2,3,3,3,2,78.47
627,174189,2015,29.2574,2,6,7,7,7,1,2,97.98
628,174193,2015,26.1806,1,5,3,7,3,4,2,97.52
629,174194,2015,19.9967,2,5,1,3,1,3,2,61.24
630,174199,2015,17.9269,1,1,2,7,2,3,2,47.63
631,174200,2015,15.7493,2,8,3,1,4,1,2,49.9
632,174202,2015,19.875,2,5,5,4,1,3,2,48.99
633,174203,2015,34.0669,1,6,5,4,2,3,2,104.33
634,174204,2015,21,2,8,4,3,1,1,2,68.04
635,174205,2015,22.9075,2,8,3,4,1,1,2,72.58
636,174206,2015,25.7338,1,8,4,4,2,4,2,86.18
637,174207,2015,16.8757,2,2,4,4,2,1,2,47.63
638,174208,2015,21.6261,1,8,4,5,1,1,2,66.23
639,174209,2015,22.4429,2,5,4,2,5,3,2,64.86
640,174211,2015,22.191,2,8,5,5,1,4,2,70.31
641,174212,2015,22.129,2,6,4,4,1,1,2,66.23
642,174213,2015,28.9003,2,7,3,4,2,1,2,104.33
643,174214,2015,23.0352,2,6,2,3,2,1,2,58.97
644,174215,2015,19.4931,2,8,4,7,1,2,2,53.07
645,174216,2015,23.3367,2,8,1,1,1,1,2,73.94
646,174217,2015,20.0893,1,6,4,4,3,3,2,56.7
647,174218,2015,23.6996,2,8,4,1,2,1,2,72.58
648,174219,2015,22.821,1,6,3,5,1,1,2,64.41
649,174220,2015,21.4746,1,2,4,5,2,1,2,68.04
650,174221,2015,21.92,2,8,2,1,1,1,2,67.13
651,174222,2015,23.6996,2,8,3,4,1,3,2,72.58
652,174223,2015,23.0379,2,8,4,2,3,3,2,68.95
653,174225,2015,30.0656,1,6,1,2,7,3,2,95.26
654,174226,2015,21.8395,1,1,7,7,2,1,2,70.76
655,174227,2015,29.1788,1,6,5,7,2,2,2,89.36
656,174229,2015,19.448,2,7,4,6,1,1,2,54.89
657,174230,2015,18.5537,2,8,1,1,3,3,2,63.5
658,174233,2015,18.7813,1,5,7,6,3,3,2,49.9
659,174234,2015,26.5069,1,8,3,5,2,1,2,90.72
660,174235,2015,19.5988,2,6,7,1,4,2,2,63.5
661,174237,2015,22.5375,1,6,6,4,2,1,2,59.88
662,174238,2015,20.1577,2,4,5,7,2,2,2,60.33
663,174239,2015,24.6244,2,6,3,3,2,3,2,78.02
664,174240,2015,20.5802,2,8,3,5,3,2,2,66.68
665,174241,2015,19.4024,2,5,7,7,7,2,2,59.42
666,174242,2015,25.1142,2,8,5,3,2,1,2,72.58
667,174243,2015,23.8726,2,8,3,5,1,1,2,86.18
668,174244,2015,18.7813,1,8,1,2,1,4,2,49.9
669,174245,2015,24.5,2,5,6,4,2,1,2,79.38
670,174247,2015,20.8264,1,7,3,3,2,3,2,56.7
671,174248,2015,21.1903,1,8,5,2,2,1,2,61.24
672,174249,2015,19.4704,2,7,1,4,1,1,2,61.69
673,174250,2015,20.0893,2,4,3,7,1,4,2,56.7
674,174251,2015,23.7963,1,6,3,3,2,1,2,71.22
675,174252,2015,29.5184,1,3,4,6,3,1,2,104.33
676,174253,2015,25.4394,1,4,7,4,7,4,2,67.59
677,174254,2015,19.2508,2,4,2,3,2,1,2,68.04
678,174255,2015,18.9615,2,1,4,7,3,2,2,63.5
679,174256,2015,39.4066,1,8,2,5,3,3,2,117.94
680,174257,2015,18.8495,1,6,6,2,1,1,2,43.55
681,174258,2015,21.4759,2,8,1,2,2,1,2,65.77
682,174259,2015,20.2487,2,8,7,7,2,3,2,57.15
683,174260,2015,18.8339,2,1,1,6,2,3,2,54.43
684,174261,2015,34.358,1,8,4,5,1,1,2,108.86
685,174262,2015,20.8936,1,1,2,7,4,3,2,58.97
686,174263,2015,21.7128,2,8,7,7,2,3,2,53.52
687,174264,2015,19.285,2,8,6,5,2,4,2,54.43
688,174265,2015,24.4922,1,8,1,2,3,3,2,66.68
689,174266,2015,19.7751,1,1,6,7,2,3,2,57.15
690,174267,2015,26.9983,2,3,2,5,2,3,2,76.2
691,174268,2015,20.3171,2,8,3,1,1,1,2,68.04
692,174269,2015,39.4066,2,5,4,4,1,3,2,117.94
693,174271,2015,37.5588,1,8,5,6,2,3,2,99.79
694,174272,2015,38.0882,2,1,1,7,2,1,2,107.5
695,174273,2015,20.9162,2,7,2,2,1,3,2,62.6
696,174274,2015,20.4709,2,6,3,4,2,2,2,64.86
697,174275,2015,18.1864,2,8,6,5,2,2,2,54.43
698,174276,2015,23.7033,2,8,4,1,2,1,2,79.38
699,174277,2015,27.8465,2,6,5,2,1,1,2,85.28
700,174278,2015,18.9511,2,6,2,4,1,1,2,64.86
701,174280,2015,32.0586,2,6,1,2,2,3,2,103.87
702,174282,2015,19.9927,1,6,3,7,3,3,2,54.43
703,174283,2015,25.7338,2,8,4,2,1,1,2,86.18
704,174285,2015,24.3832,2,6,1,7,3,3,2,86.18
705,174286,2015,21.6166,1,8,2,2,2,3,2,68.49
706,174287,2015,26.6817,2,6,1,7,2,4,2,77.11
707,174288,2015,16.9954,1,5,4,6,1,1,2,46.27
708,174290,2015,22.9075,2,1,1,1,2,3,2,72.58
709,174291,2015,24.1065,2,8,4,2,2,3,2,59.42
710,174292,2015,22.7578,2,8,7,2,1,3,2,65.77
711,174294,2015,21.2617,2,6,1,6,2,1,2,54.43
712,174295,2015,24.9216,1,6,1,7,6,1,2,83.46
713,174296,2015,23.7994,2,7,4,3,2,1,2,77.11
714,174297,2015,16.1616,2,7,2,5,1,1,2,44
715,174298,2015,18.3401,1,8,7,7,2,3,2,54.89
716,174299,2015,25.7157,2,5,2,6,3,1,2,72.58
717,174300,2015,20.8936,2,8,6,7,3,2,2,58.97
718,174301,2015,32.5062,1,8,3,7,2,1,2,108.86
719,174302,2015,20.3169,1,5,7,7,3,2,2,53.98
720,174303,2015,23.8465,2,8,4,7,3,4,2,73.03
721,174304,2015,18.0375,1,8,3,2,2,3,2,57.15
722,174305,2015,22.2171,2,8,1,1,3,2,2,68.04
723,174306,2015,25.4759,1,8,1,2,2,3,2,78.02
724,174307,2015,21.6728,1,8,4,6,2,1,2,72.58
725,174308,2015,18.2866,2,6,3,4,1,1,2,61.24
726,174309,2015,23.9935,1,8,1,7,3,1,2,73.48
727,174310,2015,18.7813,2,4,1,4,1,2,2,49.9
728,174311,2015,22.4298,2,8,1,4,2,1,2,67.13
729,174312,2015,34.0669,1,8,1,1,2,3,2,104.33
730,174314,2015,25.4913,1,5,4,5,2,3,2,69.4
731,174315,2015,20.3289,1,4,4,5,3,3,2,64.41
732,174316,2015,30.8001,1,8,1,3,7,1,2,108.86
733,174317,2015,22.4986,1,8,5,7,3,1,2,63.5
734,174318,2015,22.7338,1,3,4,5,3,1,2,68.04
735,174319,2015,22.4012,2,8,5,3,2,1,2,72.58
736,174320,2015,25.8155,2,8,2,1,2,1,2,96.16
737,174322,2015,20.3171,1,6,6,4,2,1,2,68.04
738,174323,2015,17.2664,1,8,4,7,3,3,2,49.9
739,174324,2015,17.3611,2,1,6,2,2,4,2,56.25
740,174325,2015,18.9615,1,1,2,2,2,2,2,63.5
741,174326,2015,24.9114,2,1,4,4,3,1,2,70.31
742,174328,2015,24.589,1,2,2,3,7,3,2,69.4
743,174329,2015,20.3645,2,6,2,7,2,3,2,83.92
744,174331,2015,19.6194,2,8,5,5,2,3,2,56.7
745,174332,2015,19.285,1,1,4,4,3,3,2,54.43
746,174333,2015,18.0484,2,2,5,6,3,3,2,52.16
747,174334,2015,17.179,2,8,4,6,3,2,2,54.43
748,174335,2015,24.5514,1,8,2,4,3,3,2,73.48
749,174336,2015,19.5527,1,6,4,6,2,3,2,59.88
750,174337,2015,23.9,2,1,2,1,3,2,2,63.5
751,174338,2015,22.3657,2,4,2,3,3,1,2,80.74
752,174339,2015,23.003,2,8,2,5,2,3,2,56.7
753,174342,2015,34.3641,2,5,2,6,1,3,2,105.24
754,174343,2015,28.6575,2,8,6,6,3,1,2,78.02
755,174344,2015,18.5143,2,8,6,5,2,4,2,56.7
756,174345,2015,16.3728,2,4,1,6,2,1,2,35.38
757,174346,2015,21.9753,1,6,2,5,2,3,2,65.77
758,174347,2015,23.4923,1,1,4,3,2,1,2,70.31
759,174348,2015,20.5711,1,6,2,7,2,4,2,58.06
760,174349,2015,21.9723,2,8,3,3,3,1,2,63.5
761,174350,2015,22.2872,1,8,5,6,3,2,2,64.41
762,174351,2015,24.9917,2,8,3,3,1,4,2,68.04
763,174352,2015,20.3171,2,7,1,4,1,1,2,68.04
764,174353,2015,21.4746,2,8,4,5,2,1,2,68.04
765,174354,2015,28.0397,1,8,3,1,3,3,2,83.92
766,174355,2015,29.3492,2,8,6,5,1,2,2,92.99
767,174356,2015,18.036,2,6,4,5,3,1,2,53.98
768,174357,2015,18.1825,2,1,7,5,7,3,2,69.85
769,174359,2015,16.9735,1,8,2,2,2,3,2,50.8
770,174361,2015,19.285,2,5,4,4,2,4,2,54.43
771,174362,2015,21.9753,2,8,4,4,2,1,2,65.77
772,174363,2015,18.7813,2,5,5,4,2,3,2,49.9
773,174364,2015,18.7813,1,8,1,3,2,1,2,49.9
774,174365,2015,21.2809,2,8,2,4,1,4,2,68.95
775,174366,2015,22.9075,2,7,3,5,1,1,2,72.58
776,174367,2015,26.29,2,6,5,6,6,3,2,69.85
777,174368,2015,19.6194,2,6,3,4,1,1,2,56.7
778,174369,2015,37.6529,2,4,1,7,4,3,2,102.51
779,174370,2015,31.5016,1,6,4,5,4,1,2,88.91
780,174371,2015,19.285,2,8,6,6,2,3,2,54.43
781,174374,2015,33.3422,2,8,5,2,4,4,2,99.79
782,174376,2015,22.494,1,8,1,2,5,1,2,61.24
783,174377,2015,21.6978,1,7,6,2,7,2,2,61.24
784,174378,2015,21.1903,2,4,6,7,3,1,2,61.24
785,174379,2015,29.0381,2,6,3,2,1,3,2,83.92
786,174380,2015,20.5435,1,8,5,4,2,4,2,70.31
787,174382,2015,28.19,1,8,5,5,1,4,2,84.37
788,174383,2015,26.2171,1,5,4,5,3,3,2,80.29
789,174384,2015,23.7994,2,8,2,1,1,1,2,77.11
790,174385,2015,17.8955,1,2,4,7,2,1,2,56.7
791,174386,2015,21.825,1,2,2,2,7,4,2,65.32
792,174387,2015,20.4515,1,6,4,6,3,4,2,68.49
793,174388,2015,19.4704,1,7,4,4,2,1,2,61.69
794,174389,2015,23.6996,2,7,3,4,2,1,2,72.58
795,174390,2015,18.5143,2,1,1,5,3,1,2,56.7
796,174391,2015,23.7994,2,8,2,3,1,1,2,77.11
797,174393,2015,18.8991,2,4,2,1,2,1,2,59.88
798,174394,2015,22.0702,2,6,1,4,1,4,2,67.59
799,174395,2015,18.6782,1,6,7,7,2,4,2,53.98
800,174398,2015,15.8512,2,6,4,4,3,2,2,45.81
801,174399,2015,19.2169,1,1,1,4,2,1,2,65.77
802,174400,2015,21.6978,2,8,1,5,2,2,2,61.24
803,174401,2015,21.2809,1,3,1,7,3,4,2,68.95
804,174402,2015,26.5228,1,3,4,4,3,3,2,79.38
805,174403,2015,25.7157,1,7,6,4,3,2,2,72.58
806,174404,2015,23.0988,1,8,4,3,3,2,2,74.84
807,174405,2015,22.4012,2,7,2,3,1,1,2,72.58
808,174406,2015,21.0453,2,5,4,6,3,2,2,66.68
809,174407,2015,20.2994,1,6,2,7,1,3,2,65.77
810,174408,2015,49.9835,2,3,3,7,1,1,2,136.08
811,174409,2015,20.8264,1,8,5,2,2,1,2,56.7
812,174410,2015,22.5303,1,8,4,2,2,1,2,77.11
813,174412,2015,22.7578,2,8,5,6,2,1,2,65.77
814,174413,2015,18.6437,1,8,5,3,3,3,2,52.62
815,174414,2015,20.0417,1,8,5,1,3,1,2,63.5
816,174415,2015,32.2118,2,8,6,1,5,3,2,102.06
817,174416,2015,24.3287,1,8,1,3,2,3,2,70.31
818,174417,2015,23.9467,2,6,7,7,2,3,2,71.67
819,174418,2015,19.8465,2,7,4,2,2,3,2,60.78
820,174419,2015,22.1484,1,8,2,2,3,1,2,56.7
821,174421,2015,21.1389,1,3,1,3,2,3,2,68.49
822,174422,2015,29.157,2,8,4,2,1,1,2,99.79
823,174423,2015,21.4746,2,8,2,3,3,1,2,68.04
824,174424,2015,20.0074,2,7,3,4,1,4,2,59.88
825,174425,2015,22.7537,2,8,7,7,2,1,2,76.2
826,174426,2015,20.7625,2,8,5,4,1,1,2,62.14
827,174427,2015,31.4954,1,8,2,7,3,4,2,99.79
828,174428,2015,25.6914,2,8,3,7,3,4,2,65.77
829,174429,2015,17.6088,2,2,1,2,2,1,2,58.97
830,174430,2015,21,2,8,7,7,2,2,2,68.04
831,174431,2015,22.7338,2,8,6,2,1,1,2,68.04
832,174432,2015,25.7617,1,5,7,7,4,3,2,63.5
833,174433,2015,28.4669,1,1,3,5,3,3,2,65.77
834,174434,2015,26.8389,2,2,4,4,1,1,2,75.75
835,174435,2015,24.7993,1,3,4,1,1,3,2,71.67
836,174437,2015,20.3169,2,3,5,6,2,3,2,53.98
837,174438,2015,25.7338,2,1,5,4,3,1,2,86.18
838,174439,2015,30.3623,2,1,3,6,3,3,2,74.84
839,174441,2015,21.5586,1,7,3,5,2,1,2,69.85
840,174442,2015,22.7338,2,1,5,5,2,3,2,68.04
841,174444,2015,19.285,2,8,1,2,1,3,2,54.43
842,174445,2015,20.7347,1,7,4,2,2,3,2,63.5
843,174446,2015,20.7197,1,8,4,2,2,3,2,59.88
844,174447,2015,18.2866,2,6,3,4,2,2,2,61.24
845,174448,2015,19.5527,2,8,4,2,2,2,2,59.88
846,174449,2015,25.6677,2,8,7,1,3,2,2,90.72
847,174450,2015,29.7698,1,6,4,4,3,3,2,91.17
848,174451,2015,26.9983,2,7,2,5,2,3,2,76.2
849,174452,2015,18.4807,2,8,1,7,3,3,2,52.16
850,174453,2015,17.0117,1,1,1,1,1,3,2,43.55
851,174454,2015,21.329,1,7,3,2,1,4,2,65.32
852,174455,2015,35.9354,2,8,4,2,1,1,2,127.01
853,174456,2015,21.9723,1,8,2,5,3,1,2,63.5
854,174457,2015,25.4829,2,8,1,1,3,4,2,80.74
855,174458,2015,22.082,2,1,1,7,3,4,2,54.43
856,174461,2015,19.179,2,6,2,1,1,1,2,62.14
857,174462,2015,22.821,1,8,4,5,3,3,2,64.41
858,174463,2015,29.0887,2,5,2,4,2,1,2,82.1
859,174465,2015,16.481,2,5,4,6,2,3,2,47.63
860,174466,2015,19.1589,2,6,5,4,2,1,2,52.16
861,174467,2015,16.7994,2,5,3,7,2,4,2,54.43
862,174468,2015,32.2693,2,8,5,7,2,1,2,120.2
863,174470,2015,28.4938,2,8,2,1,2,1,2,97.52
864,174471,2015,19.9343,2,4,2,4,1,1,2,57.61
865,174472,2015,23.1362,2,1,2,7,3,4,2,86.18
866,174473,2015,19.2332,1,4,5,2,2,1,2,64.41
867,174474,2015,31.4954,2,8,5,5,2,3,2,99.79
868,174475,2015,20.4618,1,4,4,7,2,4,2,61.24
869,174476,2015,23.1053,2,4,1,4,1,3,2,70.76
870,174477,2015,29.5401,1,8,5,2,2,1,2,95.71
871,174479,2015,20.2994,2,6,2,7,3,1,2,65.77
872,174480,2015,20.8264,1,8,2,4,1,1,2,56.7
873,174482,2015,24.2666,2,5,4,3,1,1,2,68.49
874,174483,2015,21.216,1,5,7,1,3,1,2,59.88
875,174484,2015,25.1957,1,8,3,1,1,1,2,79.83
876,174485,2015,23.2555,2,2,2,5,2,1,2,71.22
877,174486,2015,17.8934,2,8,1,2,1,1,2,61.24
878,174487,2015,21.0453,1,8,2,1,3,4,2,66.68
879,174488,2015,19.3514,2,8,3,2,3,1,2,66.23
880,174489,2015,17.179,2,2,1,3,1,1,2,54.43
881,174492,2015,22.3251,2,8,4,4,3,3,2,60.78
882,174493,2015,21.6728,2,6,3,1,2,4,2,72.58
883,174494,2015,21.7006,2,2,2,4,1,1,2,70.31
884,174495,2015,21.1903,2,8,2,3,2,1,2,61.24
885,174496,2015,18.9615,2,6,4,4,1,1,2,63.5
886,174497,2015,20.0893,1,7,2,4,1,1,2,56.7
887,174498,2015,29.0035,2,8,1,3,5,3,2,102.51
888,174499,2015,26.6612,2,8,7,7,3,4,2,81.65
889,174500,2015,17.3576,1,8,3,5,2,1,2,48.99
890,174501,2015,17.179,2,4,1,1,1,4,2,54.43
891,174502,2015,20.2457,2,5,3,2,2,2,2,58.51
892,174503,2015,26.4599,2,1,3,5,2,1,2,85.73
893,174504,2015,17.5779,2,3,1,4,1,1,2,50.8
894,174505,2015,29.6229,2,6,2,3,2,3,2,90.72
895,174506,2015,25.4394,2,6,1,6,2,4,2,67.59
