,index,year,bmi,Vape Use,Physical Activity,Television,Electronic Devices,Grades,race,sex
12687,208048,2019,27.8491,1,1,1,1,1,1,2
12688,208049,2019,24.7831,2,1,1,1,1,1,2
12689,208050,2019,19.3284,1,1,1,1,1,1,2
12690,208051,2019,35.0,4,2,2,2,4,1,2
12691,208052,2019,18.9933,2,1,1,1,1,1,2
12692,208055,2019,24.2542,1,1,1,1,1,1,2
12693,208056,2019,21.1903,2,2,1,2,1,2,2
12694,208057,2019,25.7338,2,1,1,1,1,1,2
12695,208058,2019,26.31,1,1,1,1,1,1,2
12696,208059,2019,24.2191,1,1,1,1,1,2,2
12697,208060,2019,25.7701,2,1,1,1,1,1,2
12698,208061,2019,20.7347,2,3,4,3,1,1,2
12699,208062,2019,20.5802,2,1,1,1,1,1,2
12700,208063,2019,18.6408,2,1,1,1,1,1,2
12701,208064,2019,30.3117,2,2,2,2,1,1,2
12702,208065,2019,22.7962,2,5,4,5,1,1,2
12703,208066,2019,22.4012,2,2,1,2,1,1,2
12704,208067,2019,23.8726,2,1,1,1,1,1,2
12705,208068,2019,39.8672,2,1,1,1,1,1,2
12706,208069,2019,22.5303,2,1,1,1,1,1,2
12707,208070,2019,24.3372,2,1,1,1,1,1,2
12708,208071,2019,22.0458,2,1,1,1,1,2,2
12709,208072,2019,20.1605,2,1,1,1,1,1,2
12710,208073,2019,19.5988,1,3,4,3,1,1,2
12711,208074,2019,18.0484,2,6,6,6,2,1,2
12712,208075,2019,21.1874,2,2,2,2,1,1,2
12713,208076,2019,18.9448,2,1,1,1,1,1,2
12714,208077,2019,23.4595,2,2,3,2,1,1,2
12715,208078,2019,23.0988,2,3,4,3,1,1,2
12716,208079,2019,28.0397,2,1,1,1,1,4,2
12717,208081,2019,22.4012,2,2,1,2,1,1,2
12718,208082,2019,20.6594,1,1,1,1,1,2,2
12719,208083,2019,32.2006,2,1,1,1,2,1,2
12720,208084,2019,26.6121,2,2,2,2,1,1,2
12721,208085,2019,23.5547,1,1,1,1,1,1,2
12722,208086,2019,20.0417,2,2,1,2,1,1,2
12723,208087,2019,21.4414,1,1,1,1,1,1,2
12724,208088,2019,24.1094,2,1,1,1,1,4,2
12725,208090,2019,16.5296,2,1,1,1,1,4,2
12726,208091,2019,26.2773,4,1,1,1,1,1,2
12727,208094,2019,35.0745,1,3,2,3,1,1,2
12728,208099,2019,24.9116,2,1,1,1,1,1,2
12729,208100,2019,18.6119,2,1,1,1,1,1,2
12730,208102,2019,30.3749,1,2,2,2,1,1,2
12731,208103,2019,23.6208,2,2,2,2,1,1,2
12732,208104,2019,21.1747,2,1,1,1,2,1,2
12733,208106,2019,18.6119,2,1,1,1,1,1,2
12734,208108,2019,27.6437,2,2,1,2,1,1,2
12735,208109,2019,25.5848,1,1,1,1,1,4,2
12736,208110,2019,18.2866,2,2,3,2,1,1,2
12737,208113,2019,18.9615,1,1,1,1,1,3,2
12738,208114,2019,36.1003,2,2,1,2,1,4,2
12739,208115,2019,22.7424,1,1,1,1,1,3,2
12740,208116,2019,22.7338,2,4,4,4,1,2,2
12741,208117,2019,18.9448,1,1,1,1,1,1,2
12742,208118,2019,16.2531,1,1,1,1,1,3,2
12743,208119,2019,28.6327,2,1,1,1,1,1,2
12744,208123,2019,20.4117,2,1,1,1,1,4,2
12745,208124,2019,34.358,1,1,1,1,1,3,2
12746,208125,2019,19.8802,2,1,1,1,1,1,2
12747,208126,2019,25.8962,2,4,3,4,1,3,2
12748,208128,2019,23.1362,1,1,1,1,1,1,2
12749,208130,2019,23.1915,2,1,1,1,3,3,2
12750,208131,2019,18.0149,2,1,1,1,1,1,2
12751,208132,2019,19.5988,1,2,1,2,1,1,2
12752,208134,2019,27.4956,1,1,1,1,1,1,2
12753,208135,2019,25.2006,1,1,1,1,1,4,2
12754,208136,2019,20.2994,2,1,1,1,1,2,2
12755,208137,2019,29.4012,1,2,1,2,1,3,2
12756,208139,2019,34.8082,2,1,1,1,1,2,2
12757,208141,2019,23.6253,2,1,1,1,1,3,2
12758,208142,2019,19.9927,1,1,1,1,6,3,2
12759,208145,2019,19.0952,2,1,1,1,1,3,2
12760,208147,2019,18.6927,1,1,1,1,1,1,2
12761,208150,2019,17.7731,1,1,1,1,1,4,2
12762,208151,2019,24.3372,2,2,1,2,1,1,2
12763,208152,2019,25.7701,1,1,1,1,1,1,2
12764,208153,2019,19.6194,2,1,1,1,1,1,2
12765,208154,2019,28.1682,1,1,1,1,1,4,2
12766,208155,2019,22.1598,2,1,1,1,1,2,2
12767,208156,2019,21.4746,1,1,1,1,1,2,2
12768,208158,2019,26.6593,2,1,1,1,1,2,2
12769,208159,2019,29.5533,2,1,1,1,1,3,2
12770,208164,2019,34.1943,1,1,1,1,1,2,2
12771,208166,2019,24.2906,2,1,1,1,1,2,2
12772,208167,2019,22.1797,1,1,1,1,1,2,2
12773,208168,2019,24.5201,2,1,1,1,1,2,2
12774,208170,2019,21.825,3,7,7,7,5,3,2
12775,208171,2019,17.1272,2,1,1,1,1,1,2
12776,208173,2019,25.4815,2,1,1,1,1,2,2
12777,208175,2019,22.191,2,1,1,1,1,1,2
12778,208176,2019,21.0,2,1,1,1,1,1,2
12779,208178,2019,19.6393,2,2,1,2,1,1,2
12780,208179,2019,18.9936,1,1,1,1,1,3,2
12781,208181,2019,20.7313,2,3,4,3,1,1,2
12782,208183,2019,22.6202,2,1,1,1,1,1,2
12783,208184,2019,26.6121,2,4,4,4,1,1,2
12784,208185,2019,28.2339,1,1,1,1,1,2,2
12785,208187,2019,29.6635,1,1,1,1,1,1,2
12786,208188,2019,23.0255,2,1,1,1,1,2,2
12787,208189,2019,19.285,2,1,1,1,1,2,2
12788,208191,2019,16.5185,2,1,1,1,1,1,2
12789,208192,2019,40.0865,1,1,1,1,1,1,2
12790,208193,2019,22.0793,2,1,1,1,1,2,2
12791,208194,2019,18.0484,2,1,1,1,1,1,2
12792,208195,2019,31.0702,2,2,1,2,1,2,2
12793,208196,2019,25.0537,2,2,2,2,1,1,2
12794,208197,2019,19.8802,1,1,1,1,1,1,2
12795,208198,2019,26.9522,1,1,1,1,1,1,2
12796,208199,2019,24.5014,2,1,1,1,1,1,2
12797,208200,2019,27.6991,2,2,2,2,1,1,2
12798,208201,2019,23.0727,2,1,1,1,1,2,2
12799,208204,2019,19.1589,1,1,1,1,1,1,2
12800,208206,2019,20.9455,1,1,1,1,1,1,2
12801,208207,2019,32.2006,2,1,1,1,1,1,2
12802,208208,2019,25.3148,2,1,1,1,1,1,2
12803,208210,2019,20.995,2,1,1,1,1,1,2
12804,208212,2019,26.5069,2,3,1,3,1,1,2
12805,208214,2019,34.7107,2,1,1,1,1,4,2
12806,208215,2019,20.9408,1,1,1,1,1,1,2
12807,208218,2019,26.3668,1,1,1,1,1,2,2
12808,208219,2019,32.8878,2,1,1,1,1,2,2
12809,208220,2019,18.6437,1,1,1,1,1,3,2
12810,208221,2019,25.0058,1,1,1,1,1,2,2
12811,208222,2019,24.7993,2,1,1,1,1,1,2
12812,208224,2019,20.4618,1,4,5,4,2,3,2
12813,208226,2019,22.3657,2,2,1,2,1,4,2
12814,208227,2019,38.3581,1,1,1,1,1,2,2
12815,208232,2019,24.4376,2,1,1,1,1,1,2
12816,208233,2019,23.7438,2,4,5,4,1,1,2
12817,208236,2019,30.0988,1,1,1,1,1,2,2
12818,208237,2019,20.8754,2,1,1,1,1,2,2
12819,208238,2019,21.3106,2,1,1,1,1,1,2
12820,208240,2019,29.7336,2,1,1,1,1,2,2
12821,208242,2019,38.5,2,1,1,1,1,4,2
12822,208244,2019,20.4709,2,4,4,4,1,1,2
12823,208245,2019,27.6427,1,1,1,1,5,2,2
12824,208246,2019,28.7232,2,2,1,2,1,3,2
12825,208247,2019,20.4618,2,1,1,1,1,2,2
12826,208248,2019,28.6445,2,1,1,1,1,2,2
12827,208249,2019,26.9135,1,1,1,1,1,1,2
12828,208250,2019,24.9917,2,1,1,1,1,1,2
12829,208251,2019,23.0379,2,1,1,1,1,2,2
12830,208254,2019,22.2171,2,1,1,1,1,1,2
12831,208255,2019,21.3325,2,2,1,2,1,1,2
12832,208257,2019,21.5549,2,1,1,1,1,4,2
12833,208258,2019,38.9862,1,2,1,2,2,1,2
12834,208259,2019,47.4066,1,1,1,1,1,4,2
12835,208261,2019,19.8931,1,3,1,3,1,1,2
12836,208262,2019,21.9815,1,1,1,1,1,3,2
12837,208263,2019,20.5802,1,1,1,1,1,4,2
12838,208264,2019,17.179,1,1,1,1,1,1,2
12839,208265,2019,22.191,2,1,1,1,1,3,2
12840,208266,2019,26.1976,1,1,1,1,1,3,2
12841,208267,2019,21.6978,1,2,1,2,1,4,2
12842,208268,2019,21.2169,1,1,1,1,1,4,2
12843,208269,2019,20.5353,1,4,1,4,1,1,2
12844,208270,2019,24.7809,1,1,1,1,1,1,2
12845,208271,2019,20.4863,2,1,1,1,1,1,2
12846,208272,2019,22.2171,1,1,1,1,1,1,2
12847,208274,2019,24.2666,1,1,1,1,1,3,2
12848,208275,2019,16.5605,1,1,1,1,1,4,2
12849,208276,2019,25.1142,1,1,1,1,1,4,2
12850,208277,2019,26.1598,2,1,1,1,1,3,2
12851,208278,2019,22.2018,2,1,1,1,1,1,2
12852,208279,2019,21.9727,2,1,1,1,1,4,2
12853,208280,2019,17.9945,2,5,4,5,1,4,2
12854,208281,2019,29.6229,2,1,1,1,1,4,2
12855,208282,2019,25.4829,2,1,1,1,1,4,2
12856,208283,2019,21.8395,2,1,1,1,1,3,2
12857,208285,2019,20.0893,1,1,1,1,1,3,2
12858,208286,2019,21.8671,2,1,1,1,1,3,2
12859,208287,2019,16.5668,1,1,1,1,1,1,2
12860,208288,2019,18.6119,1,1,1,1,1,1,2
12861,208289,2019,31.4127,2,1,1,1,1,2,2
12862,208290,2019,21.9723,2,1,1,1,1,3,2
12863,208291,2019,23.6426,2,2,1,2,1,1,2
12864,208292,2019,22.2171,1,1,1,1,1,4,2
12865,208293,2019,25.4603,2,1,1,1,3,4,2
12866,208297,2019,31.4098,1,1,1,1,1,1,2
12867,208298,2019,28.0397,2,1,1,1,1,3,2
12868,208299,2019,16.5185,2,1,1,1,1,3,2
12869,208301,2019,33.9962,2,2,2,2,1,1,2
12870,208302,2019,25.0537,2,1,1,1,1,1,2
12871,208303,2019,24.9216,1,1,1,1,1,1,2
12872,208304,2019,21.1607,1,1,1,1,4,1,2
12873,208305,2019,25.0058,2,1,1,1,1,3,2
12874,208306,2019,22.2171,1,1,1,1,1,3,2
12875,208308,2019,22.679,1,1,1,1,1,1,2
12876,208309,2019,26.5988,2,5,6,5,6,4,2
12877,208310,2019,40.5988,1,4,3,4,1,1,2
12878,208311,2019,23.4316,1,1,1,1,1,1,2
12879,208312,2019,20.9162,2,1,1,1,1,1,2
12880,208313,2019,31.8287,1,1,1,1,1,3,2
12881,208315,2019,31.5,2,1,1,1,1,3,2
12882,208317,2019,29.6229,2,1,1,1,1,3,2
12883,208318,2019,33.8813,1,1,1,1,1,3,2
12884,208320,2019,25.2006,2,1,1,1,1,1,2
12885,208321,2019,21.2067,2,1,1,1,1,4,2
12886,208322,2019,23.5909,2,1,1,1,1,1,2
12887,208323,2019,21.2169,2,1,1,1,1,3,2
12888,208325,2019,20.4048,2,2,1,2,1,3,2
12889,208327,2019,23.8568,2,1,1,1,1,4,2
12890,208328,2019,21.6713,1,1,1,1,1,4,2
12891,208329,2019,27.6036,1,1,1,1,1,1,2
12892,208330,2019,22.0015,1,1,1,1,1,2,2
12893,208331,2019,23.7033,2,2,2,2,1,1,2
12894,208332,2019,22.7338,1,1,1,1,1,3,2
12895,208333,2019,28.0615,1,1,1,1,1,1,2
12896,208335,2019,19.285,2,1,1,1,1,3,2
12897,208337,2019,40.1786,2,1,1,1,1,3,2
12898,208338,2019,40.2893,1,1,1,1,1,3,2
12899,208339,2019,18.4807,2,1,1,1,2,3,2
12900,208340,2019,28.7006,2,1,1,1,1,3,2
12901,208342,2019,21.9415,2,2,3,2,1,3,2
12902,208343,2019,27.5917,2,5,3,5,2,1,2
12903,208345,2019,20.8936,1,1,1,1,1,3,2
12904,208346,2019,16.6728,1,1,1,1,1,3,2
12905,208347,2019,24.9198,2,3,3,3,1,1,2
12906,208348,2019,38.4339,2,1,1,1,1,3,2
12907,208349,2019,20.1461,1,1,1,1,1,3,2
12908,208350,2019,45.805,2,1,1,1,1,3,2
12909,208351,2019,30.3413,2,2,3,2,1,3,2
12910,208352,2019,21.817,2,1,1,1,1,1,2
12911,208353,2019,25.92,3,1,1,1,1,4,2
12912,208354,2019,20.0454,1,1,1,1,1,3,2
12913,208358,2019,19.5988,2,1,1,1,1,3,2
12914,208359,2019,19.6393,2,1,1,1,2,3,2
12915,208360,2019,25.614,2,1,1,1,1,3,2
12916,208361,2019,20.7313,2,1,1,1,1,1,2
12917,208362,2019,20.1053,2,1,1,1,1,1,2
12918,208363,2019,27.2659,1,1,1,1,1,1,2
12919,208364,2019,28.9003,1,2,1,2,1,1,2
12920,208365,2019,19.3992,1,1,1,1,1,1,2
12921,208366,2019,22.2171,2,2,2,2,4,3,2
12922,208367,2019,25.059,1,1,1,1,1,3,2
12923,208368,2019,22.191,2,3,2,3,6,3,2
12924,208369,2019,21.6728,2,4,4,4,2,3,2
12925,208370,2019,24.1286,2,1,1,1,1,1,2
12926,208371,2019,25.92,1,2,1,2,3,1,2
12927,208372,2019,26.8796,1,1,1,1,1,1,2
12928,208373,2019,32.6436,1,1,1,1,1,3,2
12929,208374,2019,41.7871,1,1,1,1,1,1,2
12930,208375,2019,18.9012,3,5,5,5,6,1,2
12931,208376,2019,34.6886,2,2,3,2,3,3,2
12932,208378,2019,29.5184,2,2,3,2,1,3,2
12933,208379,2019,18.2866,1,1,1,1,1,1,2
12934,208381,2019,18.9615,1,1,1,1,1,1,2
12935,208556,2019,21.9201,2,1,1,1,6,1,2
12936,208558,2019,19.5988,2,1,1,1,1,3,2
12937,208559,2019,25.059,2,1,1,1,1,4,2
12938,208560,2019,15.1559,1,1,1,1,2,1,2
12939,208563,2019,28.3516,2,4,4,4,5,3,2
12940,208564,2019,23.4787,1,1,1,1,1,3,2
12941,208662,2019,32.5062,2,1,1,1,1,2,2
12942,208664,2019,27.6427,4,1,1,1,1,2,2
12943,208666,2019,29.7784,1,1,1,1,1,1,2
12944,208669,2019,24.5,1,1,1,1,1,2,2
12945,208670,2019,15.0328,2,1,1,1,1,3,2
12946,208671,2019,24.1579,2,5,5,5,2,3,2
12947,208673,2019,27.1998,2,1,1,1,3,3,2
12948,208677,2019,20.0417,2,1,1,1,1,1,2
12949,208678,2019,38.9551,2,2,1,2,6,1,2
12950,208684,2019,32.4704,2,1,1,1,1,1,2
12951,208685,2019,21.2169,2,2,2,2,1,3,2
12952,208686,2019,34.358,1,1,1,1,1,3,2
12953,208688,2019,32.2006,2,2,1,2,1,3,2
12954,208691,2019,37.7736,2,2,3,2,1,4,2
12955,208694,2019,22.7578,2,1,1,1,1,1,2
12956,208695,2019,17.2191,2,1,1,1,1,3,2
12957,208697,2019,19.5988,2,1,1,1,1,2,2
12958,208698,2019,24.9114,1,1,1,1,1,1,2
12959,208699,2019,20.0893,2,5,6,5,1,3,2
12960,208700,2019,29.2492,2,1,1,1,1,3,2
12961,208702,2019,19.8802,2,1,1,1,1,1,2
12962,208705,2019,22.4593,2,1,1,1,1,1,2
12963,208708,2019,22.3476,1,1,1,1,1,1,2
12964,208709,2019,22.4012,2,1,1,1,1,3,2
12965,208710,2019,32.6704,2,1,1,1,1,1,2
12966,208711,2019,25.0537,1,1,1,1,1,1,2
12967,208712,2019,22.9075,2,1,1,1,1,3,2
12968,208714,2019,20.7305,2,1,1,1,1,2,2
12969,208715,2019,21.8671,2,4,4,4,3,2,2
12970,208716,2019,28.0397,2,1,1,1,1,2,2
12971,208717,2019,22.0167,4,2,3,2,6,4,2
12972,208718,2019,24.1247,2,1,1,1,1,4,2
12973,208719,2019,19.6393,2,2,2,2,2,1,2
12974,208721,2019,22.7578,2,1,1,1,1,3,2
12975,208722,2019,27.2812,4,1,1,1,1,4,2
12976,208724,2019,31.3386,2,1,1,1,1,3,2
12977,208726,2019,23.1015,1,3,4,3,1,1,2
12978,208727,2019,25.3148,2,1,1,1,1,1,2
12979,208728,2019,21.8643,2,4,5,4,1,1,2
12980,208729,2019,26.4866,2,2,2,2,1,1,2
12981,208730,2019,18.6119,1,1,1,1,1,3,2
12982,208731,2019,25.1788,2,1,1,1,1,2,2
12983,208732,2019,20.3171,2,1,1,1,1,3,2
12984,208733,2019,30.9165,2,2,2,2,1,1,2
12985,208734,2019,19.7033,2,2,1,2,1,2,2
12986,208735,2019,26.5228,1,1,1,1,1,3,2
12987,208737,2019,27.2522,2,1,1,1,1,1,2
12988,208738,2019,21.4759,2,1,1,1,1,1,2
12989,208739,2019,18.8476,1,1,1,1,1,1,2
12990,208740,2019,27.2812,1,2,3,2,1,1,2
12991,208741,2019,19.3992,1,1,1,1,1,4,2
12992,208742,2019,17.59,2,1,1,1,1,2,2
12993,208743,2019,31.1535,2,1,1,1,1,1,2
12994,208744,2019,18.9615,1,1,1,1,1,4,2
12995,208746,2019,45.922,2,1,1,1,1,1,2
12996,208747,2019,28.3078,2,3,3,3,1,1,2
12997,208748,2019,25.7782,2,2,1,2,1,3,2
12998,208749,2019,22.5834,2,1,1,1,2,2,2
12999,208751,2019,19.6393,2,1,1,1,1,3,2
13000,208752,2019,22.9075,1,1,1,1,3,1,2
13001,208753,2019,33.184,2,1,1,1,1,1,2
13002,208754,2019,21.6602,2,2,1,2,2,1,2
13003,208755,2019,18.9448,1,2,1,2,1,1,2
13004,208756,2019,22.1797,2,3,3,3,1,3,2
13005,208757,2019,17.7731,1,2,1,2,1,1,2
13006,208758,2019,18.2866,2,4,5,4,1,1,2
13007,208759,2019,24.1952,2,1,1,1,1,1,2
13008,208760,2019,22.191,1,2,1,2,1,1,2
13009,208761,2019,22.7578,2,2,2,2,1,1,2
13010,208762,2019,19.3514,2,2,2,2,1,3,2
13011,208763,2019,27.2812,2,1,1,1,1,3,2
13012,208764,2019,23.0352,1,1,1,1,1,3,2
13013,208765,2019,23.9984,1,1,1,1,3,4,2
13014,208769,2019,17.6088,2,1,1,1,1,2,2
13015,208770,2019,20.5353,2,1,1,1,1,1,2
13016,208771,2019,21.4759,2,1,1,1,5,1,2
13017,208773,2019,20.2487,1,1,1,1,1,3,2
13018,208774,2019,20.9408,2,3,2,3,1,1,2
13019,208775,2019,30.5185,2,1,1,1,1,1,2
13020,208780,2019,27.9831,2,5,4,5,1,1,2
13021,208781,2019,22.5143,2,2,1,2,1,4,2
13022,208785,2019,32.0503,2,1,1,1,1,2,2
13023,208786,2019,26.3878,2,1,1,1,1,1,2
13024,208787,2019,20.7347,2,1,1,1,1,1,2
13025,208789,2019,16.5668,1,1,1,1,1,3,2
13026,208790,2019,20.5435,2,1,1,1,1,4,2
13027,208791,2019,23.4923,2,1,1,1,2,3,2
13028,208792,2019,23.359,2,2,2,2,2,1,2
13029,208794,2019,23.7033,2,1,1,1,1,1,2
13030,208795,2019,27.5853,2,5,4,5,1,3,2
13031,208798,2019,19.285,2,1,1,1,1,3,2
13032,208799,2019,30.7994,2,1,1,1,1,1,2
13033,208800,2019,23.4024,2,5,4,5,1,2,2
13034,208801,2019,25.0709,2,1,1,1,2,2,2
13035,208802,2019,31.5391,2,2,1,2,1,1,2
13036,208803,2019,21.2169,2,5,5,5,5,1,2
13037,208804,2019,24.5412,1,1,1,1,1,1,2
13038,208805,2019,19.4368,2,1,1,1,1,2,2
13039,208806,2019,22.2593,2,1,1,1,1,1,2
13040,208808,2019,19.8532,2,1,1,1,1,1,2
13041,208809,2019,31.8433,2,1,1,1,1,3,2
13042,208810,2019,23.5433,2,1,1,1,1,1,2
13043,208811,2019,27.4024,2,2,1,2,2,4,2
13044,208812,2019,26.5988,1,1,1,1,1,4,2
13045,208814,2019,20.0185,2,2,1,2,1,3,2
13046,208815,2019,20.8264,2,1,1,1,2,1,2
13047,208816,2019,21.0,2,3,1,3,1,4,2
13048,208817,2019,22.4782,2,1,1,1,1,4,2
13049,208818,2019,17.3242,2,4,5,4,1,1,2
13050,208819,2019,20.8576,1,1,1,1,1,1,2
13051,208820,2019,21.4759,2,3,4,3,1,4,2
13052,208821,2019,23.1628,2,1,1,1,1,4,2
13053,208822,2019,24.3811,2,1,1,1,1,2,2
13054,208823,2019,19.6393,2,1,1,1,1,1,2
13055,208824,2019,25.7157,1,1,1,1,1,3,2
13056,208827,2019,26.3641,2,2,1,2,1,2,2
13057,208829,2019,22.129,2,2,1,2,1,3,2
13058,208830,2019,28.0,1,1,1,1,1,1,2
13059,208831,2019,21.1874,1,2,1,2,1,1,2
13060,208832,2019,20.4618,1,1,1,1,1,3,2
13061,208835,2019,23.2407,2,1,1,1,1,3,2
13062,208837,2019,23.7456,1,1,1,1,1,1,2
13063,208839,2019,28.8816,2,1,1,1,2,3,2
13064,208840,2019,17.8805,2,1,1,1,1,2,2
13065,208841,2019,26.5228,2,1,1,1,1,3,2
13066,208842,2019,24.4376,2,1,1,1,1,4,2
13067,208844,2019,25.9012,2,4,4,4,1,1,2
13068,208845,2019,23.0352,2,1,1,1,1,3,2
13069,208846,2019,21.7618,2,1,1,1,1,4,2
13070,208848,2019,25.8962,2,2,1,2,1,1,2
13071,208849,2019,21.2169,2,3,1,3,1,4,2
13072,208850,2019,24.9116,2,1,1,1,1,1,2
13073,208851,2019,25.4603,1,3,3,3,1,1,2
13074,208852,2019,24.4922,1,1,1,1,1,3,2
13075,208853,2019,20.7306,1,1,1,1,1,1,2
13076,208854,2019,16.6612,2,1,1,1,6,1,2
13077,208855,2019,21.2067,1,1,1,1,1,1,2
13078,208856,2019,20.2994,2,1,1,1,1,3,2
13079,208857,2019,27.2812,1,4,1,4,1,1,2
13080,208858,2019,29.8769,1,1,1,1,1,3,2
13081,208859,2019,29.3492,2,1,1,1,1,1,2
13082,208861,2019,24.9917,1,1,1,1,1,1,2
13083,208862,2019,22.6177,2,3,4,3,3,1,2
13084,208865,2019,27.6963,2,4,2,4,3,2,2
13085,208866,2019,24.6244,2,1,1,1,1,3,2
13086,208868,2019,21.0318,1,1,1,1,1,2,2
13087,208869,2019,23.5433,2,1,1,1,1,3,2
13088,208872,2019,21.2169,2,2,2,2,1,1,2
13089,208873,2019,33.8619,1,1,1,1,1,4,2
13090,208874,2019,18.8803,2,1,1,1,3,3,2
13091,208876,2019,19.4464,2,1,1,1,1,2,2
13092,208877,2019,24.05,2,1,1,1,1,3,2
13093,208878,2019,20.8288,2,1,1,1,1,3,2
13094,208879,2019,24.3372,2,3,4,3,1,1,2
13095,208880,2019,26.5781,2,1,1,1,1,3,2
13096,208881,2019,21.6728,2,1,1,1,1,1,2
13097,208892,2019,21.9753,1,1,1,1,1,4,2
13098,208894,2019,22.6202,2,1,1,1,1,1,2
13099,208896,2019,21.7006,2,5,3,5,1,1,2
13100,208900,2019,24.4376,2,1,1,1,1,1,2
13101,208907,2019,20.1461,1,1,1,1,1,1,2
13102,208908,2019,23.1405,2,2,1,2,1,2,2
13103,208909,2019,19.9967,1,1,1,1,1,1,2
13104,208910,2019,21.0453,1,1,1,1,1,1,2
13105,208911,2019,18.1864,2,1,1,1,1,4,2
13106,208912,2019,25.0058,2,1,1,1,1,1,2
13107,208913,2019,23.9984,2,6,7,6,4,1,2
13108,208914,2019,23.4024,2,1,1,1,1,2,2
13109,208915,2019,23.1915,1,1,1,1,1,2,2
13110,208916,2019,22.195,1,1,1,1,1,4,2
13111,208917,2019,19.9967,2,4,1,4,3,3,2
13112,208919,2019,19.7033,1,1,1,1,1,3,2
13113,208920,2019,32.9283,2,1,1,1,1,2,2
13114,208922,2019,18.5143,2,1,1,1,1,1,2
13115,208923,2019,24.2507,1,2,1,2,1,1,2
13116,208925,2019,30.3641,1,1,1,1,1,3,2
13117,208926,2019,21.2809,2,1,1,1,1,1,2
13118,208928,2019,23.2465,2,1,1,1,1,1,2
13119,208929,2019,21.4759,2,1,1,1,1,4,2
13120,208930,2019,23.9239,2,1,1,1,1,3,2
13121,208931,2019,30.8001,2,1,1,1,1,1,2
13122,208932,2019,21.0,2,1,1,1,1,3,2
13123,208934,2019,24.0138,2,1,1,1,2,1,2
13124,208935,2019,24.5514,3,2,1,2,2,2,2
13125,208937,2019,18.2006,2,1,1,1,1,3,2
13126,208939,2019,30.4836,1,5,3,5,1,3,2
13127,208940,2019,21.2169,2,3,1,3,1,1,2
13128,208942,2019,20.3171,2,1,1,1,1,2,2
13129,208943,2019,18.4807,1,1,1,1,1,4,2
13130,208945,2019,19.7033,1,1,1,1,1,2,2
13131,208946,2019,17.4279,2,1,1,1,1,1,2
13132,208947,2019,21.4746,1,1,1,1,1,3,2
13133,208948,2019,34.216,1,1,1,1,1,1,2
13134,208949,2019,23.4595,2,1,1,1,1,1,2
13135,208952,2019,29.3492,1,1,1,1,1,1,2
13136,208954,2019,29.12,2,1,1,1,1,2,2
13137,208955,2019,37.9371,2,1,1,1,1,1,2
13138,208956,2019,26.0346,1,1,1,1,1,1,2
13139,208958,2019,21.6261,2,1,1,1,1,1,2
13140,208959,2019,18.9448,2,1,1,1,1,1,2
13141,208960,2019,21.9815,2,1,1,1,1,2,2
13142,208961,2019,30.7789,2,1,1,1,1,1,2
13143,208962,2019,21.4759,2,1,1,1,1,1,2
13144,208963,2019,22.7537,2,1,1,1,1,1,2
13145,208964,2019,20.9455,2,5,6,5,3,1,2
13146,208965,2019,23.8568,2,2,3,2,1,1,2
13147,208966,2019,29.4012,1,2,1,2,1,1,2
13148,208968,2019,32.7831,2,1,1,1,1,2,2
13149,208969,2019,18.9933,2,1,1,1,1,1,2
13150,208970,2019,21.0,2,1,1,1,1,1,2
13151,208971,2019,21.2169,1,1,1,1,1,3,2
13152,208973,2019,22.3476,2,4,4,4,1,1,2
13153,208974,2019,20.5878,2,1,1,1,1,3,2
13154,208976,2019,38.0365,1,1,1,1,1,3,2
13155,208977,2019,19.8802,2,4,4,4,3,2,2
13156,208980,2019,23.7033,2,1,1,1,1,1,2
13157,208981,2019,23.3796,2,1,1,1,1,1,2
13158,208984,2019,21.8671,1,1,1,1,1,1,2
13159,208986,2019,20.6749,2,1,1,1,1,1,2
13160,208995,2019,23.2284,2,2,1,2,1,1,2
13161,208997,2019,27.2994,2,1,1,1,1,1,2
13162,208998,2019,28.7006,2,1,1,1,1,1,2
13163,208999,2019,21.0,2,1,1,1,1,1,2
13164,209001,2019,25.7338,2,3,4,3,1,1,2
13165,209002,2019,21.7006,2,1,1,1,1,4,2
13166,209003,2019,30.5185,2,1,1,1,1,1,2
13167,209004,2019,28.2526,2,1,1,1,1,1,2
13168,209005,2019,40.1617,2,1,1,1,1,3,2
13169,209007,2019,21.6728,2,1,1,1,1,4,2
13170,209008,2019,20.9408,2,6,5,6,4,1,2
13171,209009,2019,23.6208,2,1,1,1,3,3,2
13172,209011,2019,20.4048,2,1,1,1,1,3,2
13173,209012,2019,23.4931,2,3,4,3,1,3,2
13174,209014,2019,25.7643,2,2,1,2,1,3,2
13175,209015,2019,25.0537,1,2,2,2,1,1,2
13176,209016,2019,17.4949,1,1,1,1,1,3,2
13177,209017,2019,23.6208,2,1,1,1,1,3,2
13178,209018,2019,19.5988,2,2,1,2,1,2,2
13179,209020,2019,22.9277,2,1,1,1,1,4,2
13180,209021,2019,26.511,2,1,1,1,1,1,2
13181,209022,2019,17.7731,2,1,1,1,1,2,2
13182,209023,2019,16.9309,2,2,1,2,1,1,2
13183,209024,2019,20.4863,1,1,1,1,1,2,2
13184,209025,2019,29.8201,2,1,1,1,1,4,2
13185,209026,2019,36.7044,2,1,1,1,1,2,2
13186,209027,2019,20.375,2,1,1,1,1,1,2
