,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use,cyber_bullied
29435,214351,2019,27.782,1,5,4.0,1.0,1,1,1,80.29,1,2
29436,214353,2019,25.7617,1,3,0.0,3.0,1,4,1,63.5,1,2
29437,214355,2019,20.4048,1,4,2.0,0.0,2,1,1,58.97,1,1
29438,214357,2019,23.8581,1,5,2.0,0.5,1,1,1,68.95,1,2
29439,214359,2019,18.3633,2,5,0.5,3.0,1,1,1,53.07,2,2
29440,214360,2019,19.285,2,5,2.0,3.0,1,4,1,54.43,2,2
29441,214361,2019,26.975,1,7,0.0,0.0,1,3,1,71.67,1,2
29442,214363,2019,24.0977,2,7,3.0,0.0,2,3,1,61.69,2,2
29443,214365,2019,20.8264,2,6,1.0,3.0,1,3,1,56.7,2,2
29444,214367,2019,20.4048,1,3,0.5,4.0,1,1,1,58.97,2,2
29445,214372,2019,20.77,1,4,4.0,5.0,1,4,1,49.9,1,2
29446,214373,2019,18.6055,2,1,0.5,0.5,1,4,1,47.63,2,2
29447,214374,2019,22.4986,1,7,1.0,3.0,1,1,1,63.5,1,1
29448,214375,2019,20.0125,1,7,0.5,0.0,1,4,1,48.08,2,2
29449,214377,2019,18.7813,2,5,3.0,3.0,1,1,1,49.9,2,1
29450,214384,2019,20.6094,1,0,0.5,0.0,1,1,1,50.8,2,2
29451,214385,2019,22.494,2,5,0.5,2.0,1,1,1,61.24,1,2
29452,214386,2019,22.8204,1,5,3.0,0.0,2,3,1,56.25,2,2
29453,214390,2019,22.082,2,5,1.0,2.0,1,1,1,54.43,2,2
29454,214392,2019,19.12,1,0,0.0,4.0,2,3,1,50.8,2,2
29455,214393,2019,23.0494,1,5,2.0,5.0,2,1,1,61.24,1,2
29456,214395,2019,23.3029,2,4,0.5,3.0,1,1,1,65.77,2,2
29457,214397,2019,20.9063,1,7,0.0,0.0,1,1,1,53.52,2,2
29458,214398,2019,18.3401,2,2,0.5,4.0,2,4,1,54.89,2,1
29459,214400,2019,19.285,1,6,2.0,0.0,2,1,1,54.43,1,2
29460,214403,2019,22.2768,2,5,1.0,5.0,2,3,1,53.52,2,2
29461,214407,2019,25.7617,2,0,0.0,0.0,2,3,1,63.5,2,2
29462,214408,2019,28.5245,1,3,0.0,5.0,2,3,1,70.31,1,2
29463,214410,2019,29.7336,2,2,0.5,3.0,1,1,1,83.92,2,1
29464,214415,2019,19.9927,1,3,2.0,5.0,1,1,1,54.43,2,2
29465,214420,2019,51.6823,1,0,3.0,3.0,1,1,1,154.68,2,2
29466,214422,2019,22.0219,1,0,0.0,3.0,3,1,1,58.51,2,1
29467,214423,2019,21.1611,2,0,0.0,5.0,2,1,1,52.16,2,1
29468,214426,2019,15.8756,1,0,0.0,5.0,3,1,1,42.18,1,2
29469,214427,2019,20.3269,1,3,1.0,3.0,1,1,1,55.34,2,2
29470,214428,2019,34.4904,2,4,1.0,0.0,1,4,1,93.9,2,2
29471,214430,2019,20.77,1,3,1.0,3.0,1,1,1,49.9,2,2
29472,214432,2019,23.3721,2,1,0.0,1.0,3,3,1,57.61,1,2
29473,214433,2019,24.1071,1,3,2.0,4.0,3,1,1,68.04,1,2
29474,214434,2019,23.003,1,5,0.5,5.0,1,3,1,56.7,2,2
29475,214435,2019,25.5237,2,4,3.0,0.0,1,4,1,58.97,2,1
29476,214436,2019,33.9854,2,4,1.0,3.0,2,1,1,81.65,2,2
29477,214437,2019,21.6609,1,2,2.0,0.0,1,1,1,62.6,2,2
29478,214438,2019,22.7338,2,3,2.0,0.0,1,1,1,68.04,2,2
29479,214439,2019,21.7928,2,1,3.0,0.5,3,3,1,50.35,2,1
29480,214440,2019,19.7669,1,1,0.5,5.0,1,1,1,55.79,2,2
29481,214441,2019,23.4923,2,2,2.0,0.0,1,1,1,70.31,2,2
29482,214443,2019,21.5209,2,2,0.0,3.0,2,1,1,64.41,2,2
29483,214445,2019,28.3232,1,2,0.0,4.0,3,2,1,77.11,1,2
29484,214447,2019,39.2388,1,0,0.0,5.0,3,4,1,113.4,1,2
29485,214448,2019,22.2171,1,4,0.0,0.5,2,1,1,68.04,1,1
29486,214449,2019,20.2994,2,7,0.5,1.0,1,1,1,65.77,2,2
29487,214450,2019,23.0352,2,5,1.0,2.0,1,4,1,58.97,2,2
29488,214451,2019,20.4048,1,6,3.0,4.0,1,1,1,58.97,2,2
29489,214452,2019,20.375,1,0,0.5,3.0,2,1,1,52.16,2,2
29490,214454,2019,30.8246,2,0,3.0,5.0,2,1,1,83.92,2,2
29491,214455,2019,19.3233,2,0,3.0,1.0,2,2,1,47.63,2,2
29492,214457,2019,18.7813,2,7,2.0,3.0,3,1,1,49.9,2,2
29493,214458,2019,20.2442,2,0,0.0,2.0,1,1,1,49.9,2,2
29494,214459,2019,21.6978,1,4,2.0,0.5,2,1,1,61.24,1,2
29495,214460,2019,21.3407,2,7,3.0,0.0,1,1,1,56.7,2,2
29496,214462,2019,21.6978,2,2,1.0,4.0,2,1,1,61.24,2,2
29497,214463,2019,17.68,2,7,0.5,3.0,1,1,1,49.9,2,1
29498,214465,2019,26.3251,2,7,1.0,2.0,2,3,1,71.67,2,2
29499,214466,2019,42.5234,1,7,4.0,0.0,2,3,1,108.86,2,2
29500,214467,2019,31.4954,2,7,1.0,1.0,2,3,1,99.79,2,2
29501,214470,2019,19.8537,1,4,0.5,4.0,2,1,1,59.42,2,2
29502,214471,2019,27.4648,1,0,2.0,5.0,3,1,1,70.31,2,2
29503,214472,2019,22.1797,1,1,0.5,5.0,2,1,1,62.6,1,2
29504,214474,2019,18.3287,2,6,5.0,5.0,2,1,1,49.9,2,2
29505,214476,2019,19.633,1,4,1.0,3.0,2,1,1,45.36,2,2
29506,214477,2019,29.157,1,5,5.0,3.0,2,1,1,79.38,2,2
29507,214478,2019,20.9275,2,0,0.0,0.0,1,4,1,44,2,2
29508,214479,2019,19.9927,1,3,1.0,3.0,1,1,1,54.43,1,1
29509,214480,2019,22.821,2,3,2.0,2.0,3,1,1,64.41,2,2
29510,214481,2019,25.6088,2,1,0.0,1.0,2,3,1,68.04,2,2
29511,214482,2019,21.6978,2,5,0.5,1.0,1,1,1,61.24,2,1
29512,214483,2019,32.7813,1,2,4.0,2.0,3,4,1,83.92,1,1
29513,214484,2019,21.346,2,0,0.5,5.0,3,1,1,61.69,2,2
29514,214485,2019,24.1071,1,6,1.0,0.0,2,1,1,68.04,1,1
29515,214486,2019,18.0484,2,7,0.5,2.0,1,1,1,52.16,2,2
29516,214487,2019,18.6119,1,1,0.0,0.0,3,1,1,58.97,1,2
29517,214489,2019,18.6505,2,5,5.0,4.0,1,4,1,43.09,2,2
29518,214490,2019,22.917,2,2,0.0,5.0,1,2,1,66.23,2,2
29519,214491,2019,18.4807,1,2,3.0,0.0,3,4,1,52.16,1,2
29520,214492,2019,20.4863,1,3,2.0,1.0,2,1,1,54.43,2,2
29521,214493,2019,24.4756,2,6,0.5,1.0,1,3,1,60.33,2,2
29522,214494,2019,23.5547,2,0,0.5,4.0,4,4,1,58.06,2,2
29523,214496,2019,31.1509,1,1,2.0,4.0,1,3,1,74.84,1,2
29524,214497,2019,21.2617,1,0,0.5,0.0,2,1,1,54.43,1,1
29525,214499,2019,34.9303,2,4,5.0,1.0,2,4,1,83.92,2,1
29526,214500,2019,20.7347,2,5,0.0,1.0,1,1,1,63.5,2,2
29527,214501,2019,24.8047,1,7,0.0,0.0,1,1,1,63.5,2,1
29528,214502,2019,28.0731,2,0,2.0,5.0,1,3,1,64.86,2,2
29529,214503,2019,19.6319,1,2,0.5,4.0,1,4,1,52.16,1,2
29530,214504,2019,23.3906,2,5,3.0,0.0,2,2,1,59.88,2,2
29531,214505,2019,18.8495,1,1,4.0,5.0,2,1,1,43.55,1,2
29532,214506,2019,21.92,2,4,0.5,0.5,2,1,1,67.13,2,2
29533,214507,2019,24.9917,2,3,0.0,2.0,1,1,1,68.04,2,2
29534,214508,2019,20.1438,1,0,2.0,4.0,1,1,1,53.52,2,2
29535,214509,2019,21.6609,1,7,0.5,1.0,1,1,1,62.6,2,2
29536,214510,2019,20.4117,2,4,0.0,2.0,1,1,1,57.61,2,2
29537,214511,2019,20.4117,1,0,0.5,0.0,2,3,1,57.61,1,2
29538,214512,2019,24.5453,2,2,0.0,3.0,1,4,1,58.97,2,1
29539,214514,2019,18.1422,2,0,3.0,0.0,2,1,1,40.82,2,2
29540,214515,2019,23.0494,2,6,0.5,0.5,1,1,1,61.24,2,2
29541,214516,2019,19.1589,2,6,0.0,0.0,1,1,1,52.16,2,2
29542,214517,2019,18.8339,1,0,1.0,0.0,1,1,1,54.43,1,1
29543,214518,2019,17.0725,2,1,1.0,1.0,1,1,1,45.36,2,2
29544,214519,2019,21.1903,2,5,0.5,2.0,1,1,1,61.24,2,2
29545,214520,2019,27.0518,1,0,2.0,4.0,2,1,1,66.68,1,2
29546,214521,2019,19.1256,1,1,1.0,4.0,1,1,1,53.98,1,2
29547,214522,2019,16.481,1,5,0.0,5.0,1,4,1,47.63,2,1
29548,214523,2019,15.749,1,7,0.5,2.0,1,1,1,44.45,2,2
29549,214524,2019,33.9757,1,4,2.0,5.0,2,1,1,90.27,1,2
29550,214525,2019,24.5514,2,7,0.5,2.0,1,1,1,73.48,2,2
29551,214528,2019,21.3407,2,3,0.0,0.0,1,1,1,56.7,2,2
29552,214529,2019,23.6004,1,1,2.0,3.0,2,3,1,56.7,1,2
29553,214530,2019,20.204,1,3,1.0,3.0,1,1,1,48.54,1,1
29554,214533,2019,20.7305,1,0,0.0,5.0,2,1,1,53.07,2,1
29555,214534,2019,21.5733,2,4,3.0,0.0,2,2,1,48.54,2,2
29556,214535,2019,26.8246,1,0,5.0,0.0,1,2,1,73.03,1,1
29557,214536,2019,18.3213,2,5,0.5,5.0,3,3,1,51.71,2,2
29558,214538,2019,19.6584,2,0,2.0,0.0,1,2,1,53.52,2,1
29559,214539,2019,33.8026,1,2,4.0,5.0,2,2,1,89.81,1,2
29560,214540,2019,29.9972,2,2,0.0,5.0,1,1,1,73.94,2,2
29561,214541,2019,22.5762,1,3,1.0,0.5,2,1,1,52.16,1,2
29562,214542,2019,21.6978,1,7,0.5,5.0,1,1,1,61.24,2,2
29563,214543,2019,22.5762,2,2,1.0,3.0,2,3,1,52.16,2,2
29564,214544,2019,20.0893,1,7,3.0,0.0,1,3,1,56.7,2,2
29565,214547,2019,19.6319,2,7,0.5,2.0,2,1,1,52.16,2,2
29566,214548,2019,27.6563,2,0,3.0,5.0,1,2,1,73.48,2,2
29567,214549,2019,32.5845,2,0,0.5,5.0,2,3,1,99.79,2,1
29568,214550,2019,22.5778,2,2,3.0,5.0,3,3,1,50.8,2,2
29569,214551,2019,27.989,1,5,3.0,3.0,2,2,1,76.2,2,2
29570,214552,2019,31.1007,2,7,1.0,1.0,2,3,1,76.66,2,1
29571,214553,2019,44.2969,2,2,2.0,3.0,2,2,1,113.4,2,2
29572,214554,2019,21.6832,1,3,2.0,3.0,2,3,1,57.61,1,1
29573,214555,2019,19.7751,1,0,0.5,2.0,2,1,1,57.15,1,2
29574,214556,2019,29.2344,2,1,2.0,5.0,2,2,1,74.84,2,2
29575,214557,2019,27.4178,2,0,0.5,0.0,2,3,1,61.69,2,2
29576,214558,2019,27.2812,2,3,4.0,5.0,1,2,1,81.65,1,2
29577,214559,2019,23.5433,2,3,0.5,0.5,1,1,1,68.04,2,2
29578,214560,2019,23.3386,1,3,0.5,5.0,2,1,1,69.85,1,2
29579,214562,2019,17.68,1,0,0.0,0.5,2,3,1,49.9,1,1
29580,214564,2019,20.8936,2,7,0.5,0.0,2,3,1,58.97,1,2
29581,214565,2019,24.5453,1,7,0.5,5.0,1,3,1,58.97,1,2
29582,214566,2019,20.0234,2,5,0.5,4.0,1,3,1,51.26,2,2
29583,214568,2019,20.3913,2,4,2.0,5.0,1,2,1,48.99,1,2
29584,214569,2019,22.494,2,7,1.0,0.0,1,3,1,61.24,2,2
29585,214571,2019,27.6036,2,4,2.0,1.0,1,1,1,68.04,2,1
29586,214573,2019,22.195,1,5,0.5,5.0,2,3,1,58.97,2,2
29587,214575,2019,45.1567,1,6,2.0,5.0,4,2,1,104.33,1,2
29588,214576,2019,18.7945,2,6,0.0,0.0,2,1,1,56.25,2,1
29589,214577,2019,22.4986,1,1,0.0,5.0,2,1,1,63.5,1,2
29590,214578,2019,27.3176,1,0,5.0,0.0,3,1,1,72.58,1,1
29591,214579,2019,26.4308,1,2,1.0,5.0,2,1,1,63.5,1,2
29592,214580,2019,25.6088,1,6,2.0,0.0,2,1,1,68.04,1,1
29593,214581,2019,16.5605,1,2,2.0,4.0,5,3,1,40.82,1,2
29594,214583,2019,20.5547,2,0,1.0,1.0,2,3,1,52.62,2,2
29595,214584,2019,29.8769,1,4,5.0,3.0,2,1,1,79.38,1,1
29596,214587,2019,23.6004,1,7,0.0,0.0,2,2,1,56.7,1,2
29597,214588,2019,28.9293,1,4,5.0,5.0,4,1,1,81.65,2,2
29598,214590,2019,43.0238,1,7,0.0,4.0,2,1,1,114.31,1,2
29599,214591,2019,23.3242,1,0,1.0,0.0,3,2,1,63.5,1,2
29600,214592,2019,34.9303,1,1,2.0,0.0,7,3,1,83.92,2,2
29601,214593,2019,30.8567,2,3,1.0,4.0,1,1,1,87.09,2,1
29602,214594,2019,24.2507,2,4,2.0,0.0,2,1,1,72.58,2,2
29603,214595,2019,20.4618,2,7,5.0,3.0,1,1,1,61.24,2,1
29604,214596,2019,18.6082,2,1,3.0,2.0,1,2,1,49.44,2,2
29605,214597,2019,20.4863,2,0,0.0,2.0,1,1,1,54.43,2,2
29606,214598,2019,33.6641,1,1,0.5,5.0,1,3,1,86.18,1,2
29607,214599,2019,26.3134,1,2,0.0,0.0,2,1,1,64.86,1,2
29608,214600,2019,23.003,2,0,0.0,5.0,1,3,1,56.7,2,1
29609,214601,2019,26.9899,2,3,1.0,2.0,1,1,1,73.48,2,2
29610,214602,2019,35.4639,2,1,0.0,5.0,3,2,1,106.14,1,2
29611,214603,2019,20.3269,1,2,2.0,3.0,2,1,1,55.34,1,2
29612,214604,2019,20.8288,1,5,1.0,3.0,1,1,1,55.34,2,2
29613,214605,2019,27.8783,1,4,0.0,3.0,1,1,1,64.41,2,2
29614,214606,2019,19.2932,2,0,1.0,3.0,7,1,1,51.26,2,2
29615,214607,2019,21.2617,1,3,2.0,2.0,2,3,1,54.43,2,1
29616,214608,2019,28.1272,2,5,5.0,5.0,2,1,1,60.78,2,1
29617,214610,2019,22.0219,2,0,0.5,5.0,1,4,1,58.51,2,1
29618,214612,2019,23.5587,2,4,1.0,1.0,1,1,1,54.43,2,2
29619,214613,2019,35.034,2,7,0.0,5.0,3,4,1,98.88,2,2
29620,214614,2019,30.1211,1,3,0.0,2.0,1,1,1,77.11,1,2
29621,214615,2019,24.924,1,1,0.0,0.0,1,1,1,59.88,2,2
29622,214617,2019,26.2187,1,5,0.5,4.0,3,1,1,78.47,2,1
29623,214618,2019,26.0684,1,4,0.5,4.0,1,3,1,78.02,1,2
29624,214619,2019,18.5016,1,7,0.0,2.0,2,1,1,44.45,2,2
29625,214620,2019,18.7945,2,6,3.0,0.0,1,3,1,56.25,2,2
29626,214621,2019,20.2806,2,1,2.0,0.0,2,3,1,42.64,2,2
29627,214622,2019,21.7731,2,5,0.5,3.0,1,1,1,66.68,2,1
29628,214623,2019,22.821,2,3,0.0,5.0,2,1,1,64.41,2,1
29629,214624,2019,19.3233,1,5,0.5,5.0,1,1,1,47.63,2,2
29630,214625,2019,32.9385,2,5,0.0,0.0,2,1,1,81.19,2,2
29631,214626,2019,17.8506,1,5,0.5,0.5,2,1,1,44,1,2
29632,214627,2019,24.955,2,5,0.0,2.0,1,1,1,72.12,1,1
29633,214628,2019,21.6602,2,0,2.0,2.0,1,1,1,58.97,2,2
29634,214629,2019,27.3242,1,3,1.0,5.0,2,1,1,74.39,1,2
29635,214630,2019,22.8204,1,2,0.5,0.0,2,3,1,56.25,1,2
29636,214631,2019,20.2442,1,6,1.0,0.0,2,1,1,49.9,2,2
29637,214632,2019,25.4901,1,0,2.0,0.5,3,3,1,61.24,2,2
29638,214633,2019,23.5613,1,7,3.0,5.0,1,1,1,62.6,1,2
29639,214634,2019,50.6758,2,2,3.0,0.0,2,1,1,129.73,2,2
29640,214635,2019,19.1589,1,5,0.0,0.0,1,1,1,52.16,1,1
29641,214636,2019,29.4454,1,2,0.0,3.0,1,1,1,72.58,1,1
29642,214638,2019,19.2932,2,7,0.5,2.0,1,1,1,51.26,2,1
29643,214639,2019,28.0934,2,5,0.5,3.0,1,1,1,81.19,2,2
29644,214640,2019,18.4024,1,3,0.5,2.0,1,3,1,45.36,1,1
29645,214642,2019,20.1992,2,0,0.0,3.0,1,1,1,51.71,2,2
29646,214643,2019,19.3233,1,0,0.0,2.0,1,1,1,47.63,1,2
29647,214644,2019,22.082,1,7,3.0,0.5,1,1,1,54.43,1,2
29648,214645,2019,17.7188,1,7,3.0,5.0,1,1,1,45.36,2,2
29649,214646,2019,20.1616,1,3,2.0,5.0,1,1,1,54.89,1,2
29650,214647,2019,21.6978,1,7,3.0,3.0,2,1,1,61.24,2,2
29651,214648,2019,22.7578,2,5,0.5,2.0,1,1,1,65.77,2,2
29652,214649,2019,26.6817,1,7,1.0,3.0,2,4,1,77.11,1,2
29653,214650,2019,20.4863,1,3,3.0,0.5,1,1,1,54.43,2,2
29654,214651,2019,22.4986,1,4,1.0,3.0,2,1,1,63.5,1,1
29655,214652,2019,17.9269,2,0,5.0,4.0,1,1,1,47.63,2,2
29656,214653,2019,22.8246,1,7,0.5,4.0,1,3,1,62.14,2,1
29657,214654,2019,27.6835,2,3,0.5,1.0,2,3,1,63.96,2,2
29658,214656,2019,28.4669,1,2,2.0,5.0,3,3,1,65.77,1,2
29659,214657,2019,19.7556,1,7,2.0,0.0,2,1,1,44.45,1,1
29660,214658,2019,24.9114,1,3,0.0,2.0,4,3,1,70.31,1,2
29661,214659,2019,26.9899,2,3,0.5,0.0,5,3,1,73.48,1,2
29662,214661,2019,22.5778,1,6,5.0,0.0,1,3,1,50.8,1,2
29663,214662,2019,24.2507,1,5,0.5,0.0,1,1,1,72.58,2,1
29664,214663,2019,18.1422,2,2,0.0,5.0,2,1,1,40.82,1,2
29665,214664,2019,25.6774,2,2,3.0,1.0,1,3,1,61.69,2,2
29666,214665,2019,21.9723,1,2,0.5,3.0,1,1,1,63.5,2,2
29667,214666,2019,19.9927,1,0,5.0,5.0,1,1,1,54.43,1,2
29668,214667,2019,33.1251,1,4,0.0,0.0,3,1,1,81.65,1,1
29669,214668,2019,28.3205,1,3,0.0,5.0,3,3,1,68.04,1,1
29670,214670,2019,20.77,1,0,0.0,2.0,7,2,1,49.9,1,1
29671,214671,2019,33.3223,1,4,0.5,4.0,1,1,1,90.72,1,1
29672,214672,2019,18.5467,1,3,0.5,5.0,1,3,1,41.73,1,2
29673,214673,2019,21.1903,1,7,2.0,3.0,1,1,1,61.24,2,2
29674,214674,2019,19.9927,1,4,0.0,0.5,1,1,1,54.43,2,2
29675,214676,2019,23.9239,2,3,2.0,4.0,3,3,1,58.97,2,2
29676,214677,2019,28.8828,1,2,3.0,0.0,2,1,1,73.94,1,2
29677,214680,2019,23.5587,2,7,1.0,5.0,2,3,1,54.43,2,2
29678,214681,2019,24.1579,1,5,0.0,3.0,3,1,1,65.77,1,1
29679,214682,2019,24.05,1,2,2.0,3.0,2,1,1,76.2,2,2
29680,214683,2019,21.6978,1,7,2.0,4.0,1,1,1,61.24,2,1
29681,214684,2019,20.7625,2,7,1.0,1.0,2,1,1,62.14,2,2
29682,214685,2019,21.2169,1,0,5.0,5.0,2,1,1,63.5,1,2
29683,214686,2019,23.003,1,5,3.0,2.0,3,1,1,56.7,1,1
29684,214687,2019,23.3906,1,7,1.0,3.0,2,4,1,59.88,2,2
29685,214688,2019,27.421,2,1,0.5,0.0,1,1,1,67.59,2,2
29686,214689,2019,18.6408,2,5,1.0,0.0,1,1,1,55.79,2,2
29687,214690,2019,22.3242,1,4,0.0,5.0,3,3,1,57.15,1,2
29688,214691,2019,20.8288,2,0,0.0,4.0,1,3,1,55.34,2,2
29689,214692,2019,39.2676,1,3,0.0,2.0,2,1,1,104.33,2,2
29690,214693,2019,31.4145,1,7,0.5,4.0,1,4,1,72.58,1,1
29691,214694,2019,30.8246,2,1,0.0,3.0,1,3,1,83.92,2,1
29692,214695,2019,24.5514,1,6,1.0,2.0,1,3,1,73.48,2,2
29693,214696,2019,31.4954,1,7,0.0,0.0,1,1,1,99.79,1,2
29694,214697,2019,30.2102,1,2,2.0,0.0,2,3,1,72.58,2,2
29695,214698,2019,29.8769,1,0,4.0,1.0,1,2,1,79.38,1,2
29696,214699,2019,18.6055,2,0,0.0,3.0,1,3,1,47.63,2,2
29697,214700,2019,36.444,2,1,0.0,5.0,1,3,1,63.5,2,2
29698,214702,2019,20.375,1,5,0.5,1.0,1,1,1,52.16,2,2
29699,214703,2019,19.1589,2,3,1.0,5.0,2,1,1,52.16,2,2
29700,214706,2019,24.1579,2,4,0.0,2.0,1,3,1,65.77,2,2
29701,214707,2019,24.1065,2,1,3.0,1.0,1,3,1,59.42,2,2
29702,214708,2019,31.9244,1,0,0.0,5.0,2,3,1,84.82,1,2
29703,214709,2019,19.6194,2,5,1.0,0.0,1,1,1,56.7,2,1
29704,214710,2019,23.1822,2,4,0.5,0.0,3,3,1,52.16,2,2
29705,214711,2019,19.8252,2,5,2.0,0.0,1,4,1,47.63,2,2
29706,214713,2019,30.7313,2,2,0.5,0.0,1,2,1,81.65,2,2
29707,214714,2019,25.6088,2,4,0.0,0.0,2,1,1,68.04,2,2
29708,214715,2019,21.0311,1,6,1.0,3.0,1,1,1,60.78,1,1
29709,214716,2019,20.1992,1,3,0.0,5.0,3,3,1,51.71,1,2
29710,214717,2019,23.1434,1,3,2.0,5.0,3,2,1,65.32,1,2
29711,214718,2019,19.1589,2,5,0.0,1.0,1,1,1,52.16,2,2
29712,214720,2019,25.7617,1,5,0.0,5.0,1,3,1,63.5,1,2
29713,214723,2019,24.5956,1,5,0.5,5.0,2,4,1,55.34,2,2
29714,214725,2019,26.6817,2,4,1.0,2.0,1,1,1,77.11,2,1
29715,214726,2019,19.4464,1,7,0.5,3.0,2,3,1,46.72,2,1
29716,214727,2019,24.3287,1,7,0.5,0.0,2,3,1,70.31,2,2
29717,214728,2019,17.3694,1,7,3.0,0.0,2,1,1,41.73,1,1
29718,214729,2019,27.989,2,4,0.5,2.0,1,2,1,76.2,1,1
29719,214730,2019,21.6978,2,0,1.0,5.0,7,1,1,61.24,2,2
29720,214731,2019,25.7157,2,7,0.5,1.0,1,3,1,72.58,2,2
29721,214734,2019,18.9448,2,6,2.0,2.0,2,1,1,56.7,2,2
29722,214735,2019,21.7128,1,2,0.5,1.0,7,1,1,53.52,2,1
29723,214738,2019,22.7623,2,3,0.0,4.0,1,1,1,72.12,2,2
29724,214740,2019,22.6556,1,3,1.0,0.5,2,3,1,54.43,2,2
29725,214742,2019,28.2222,2,0,0.0,5.0,2,3,1,63.5,2,2
29726,214745,2019,21.9727,2,6,0.5,0.0,1,3,1,56.25,2,2
29727,214746,2019,21.9945,1,6,2.0,5.0,1,1,1,59.88,1,2
29728,214747,2019,23.003,1,4,1.0,0.0,1,1,1,56.7,2,2
29729,214749,2019,27.4894,1,5,0.0,2.0,2,1,1,74.84,2,2
29730,214750,2019,20.7306,1,6,0.0,5.0,2,1,1,58.51,2,2
29731,214754,2019,22.7187,2,1,0.0,5.0,1,3,1,45.81,2,2
29732,214758,2019,25.7617,2,4,0.5,4.0,1,1,1,63.5,2,2
29733,214759,2019,28.5245,1,3,2.0,0.5,1,1,1,70.31,1,2
29734,214760,2019,25.6088,1,3,1.0,0.0,1,4,1,68.04,2,2
29735,214761,2019,22.7578,1,0,0.5,0.0,1,1,1,65.77,1,2
29736,214762,2019,27.8203,2,4,0.0,4.0,2,3,1,71.22,2,2
29737,214763,2019,19.285,1,4,2.0,0.0,1,1,1,54.43,1,2
29738,214764,2019,21.5234,2,2,0.0,0.0,2,3,1,51.71,1,1
29739,214766,2019,21.793,1,2,0.5,2.0,1,1,1,55.79,1,2
29740,214768,2019,29.5087,2,3,1.0,3.0,3,1,1,85.28,2,1
29741,214770,2019,27.1998,2,5,0.5,0.5,3,4,1,86.18,2,1
29742,214772,2019,17.2784,2,3,5.0,0.5,2,1,1,39.92,2,2
29743,214776,2019,26.975,1,2,1.0,0.0,1,3,1,71.67,1,2
29744,214779,2019,24.5453,1,3,5.0,0.0,2,2,1,58.97,2,2
29745,214781,2019,18.6593,2,3,0.0,2.0,2,1,1,50.8,2,2
29746,214782,2019,24.3287,1,5,0.5,1.0,1,1,1,70.31,1,2
29747,214784,2019,20.5547,1,2,3.0,0.5,3,1,1,52.62,1,1
29748,214786,2019,23.9239,2,3,4.0,5.0,1,4,1,58.97,2,2
29749,214787,2019,32.3927,1,2,0.5,4.0,2,3,1,74.84,1,1
29750,214789,2019,20.4863,1,7,0.5,2.0,1,3,1,54.43,1,2
29751,214790,2019,24.2507,1,6,0.5,3.0,2,1,1,72.58,1,2
29752,214791,2019,24.3287,2,4,0.5,0.0,1,1,1,70.31,2,2
29753,214798,2019,24.5453,2,1,1.0,5.0,2,3,1,58.97,2,2
29754,214800,2019,20.6094,1,6,0.5,0.0,1,1,1,50.8,2,2
29755,214803,2019,37.0313,2,1,0.0,0.0,7,3,1,94.8,2,2
29756,214811,2019,22.6556,2,1,1.0,4.0,1,1,1,54.43,2,1
29757,214816,2019,23.8237,1,5,0.5,0.5,1,1,1,64.86,2,2
29758,214819,2019,20.4863,1,1,1.0,0.0,1,1,1,54.43,1,2
29759,214820,2019,16.7958,1,7,0.5,0.5,2,1,1,48.54,1,2
29760,214821,2019,23.5587,1,1,1.0,0.5,1,3,1,54.43,1,2
29761,214828,2019,22.6556,1,4,3.0,3.0,3,3,1,54.43,1,2
29762,214830,2019,24.7544,2,7,0.0,3.0,3,1,1,65.77,2,2
29763,214833,2019,18.4807,1,1,1.0,2.0,1,1,1,52.16,1,2
29764,214835,2019,23.9219,1,7,5.0,1.0,3,3,1,61.24,2,2
29765,214836,2019,21.1903,1,7,1.0,3.0,1,4,1,61.24,2,2
29766,214838,2019,19.6074,1,0,2.0,4.0,1,3,1,55.34,2,2
29767,214840,2019,22.7338,1,0,3.0,0.0,2,1,1,68.04,2,2
29768,214846,2019,20.7581,2,6,1.0,0.5,2,1,1,65.77,2,2
29769,214847,2019,26.6794,1,4,1.0,5.0,1,2,1,75.3,2,2
29770,214850,2019,20.8936,1,2,2.0,4.0,3,1,1,58.97,1,2
29771,214851,2019,22.97,2,5,0.0,0.0,3,3,1,53.07,2,2
29772,214853,2019,27.0518,2,5,2.0,3.0,1,4,1,66.68,2,1
29773,214856,2019,19.3992,1,3,0.0,2.0,1,1,1,58.06,2,2
29774,214857,2019,19.1488,2,1,5.0,4.0,1,3,1,55.34,2,1
29775,214863,2019,20.9063,1,5,0.0,3.0,1,1,1,53.52,2,2
29776,214865,2019,37.1972,2,0,0.0,4.0,1,3,1,107.5,2,2
29777,214867,2019,25.8962,2,0,3.0,2.0,2,1,1,74.84,2,2
29778,214871,2019,22.6556,1,5,0.5,0.5,2,3,1,54.43,1,1
29779,214873,2019,20.0576,1,0,2.0,5.0,3,3,1,49.44,1,2
29780,214874,2019,38.6466,1,7,3.0,4.0,2,3,1,95.26,1,1
29781,214878,2019,20.0125,1,1,2.0,5.0,3,3,1,48.08,1,2
29782,214879,2019,28,1,3,0.0,4.0,5,1,1,90.72,2,1
29783,214887,2019,24.1381,1,7,5.0,5.0,1,1,1,52.16,2,1
